sample_id,record_submit_time,sample_holderno,sample_duration,exp_id,exp_name,exp_description,user_id,group_abbr,solvent_abbr,spectrometer_id,spectrometer_name,spectrometer_capacity
82758,01/04/2014 18:39,26,00:03:54,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
82759,01/04/2014 18:39,26,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,1,Noah,60
82761,01/04/2014 18:46,27,00:01:09,1,proton.a.and,1H Observe  ,19,ads,CDCl3,1,Noah,60
82762,01/04/2014 18:46,27,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,19,ads,CDCl3,1,Noah,60
82764,01/04/2014 18:46,33,00:00:57,1,proton.a.and,1H Observe  ,185,doh,CDCl3,5,Alec,60
82766,01/04/2014 18:47,34,00:00:57,1,proton.a.and,1H Observe  ,241,ezc,CDCl3,5,Alec,60
82768,01/04/2014 19:04,28,01:26:01,12,c13cpd_d1=5s.a.and,13C Observe with 1H decoupling - D1 = 5s,193,doh,CDCl3,1,Noah,60
82770,01/04/2014 19:12,19,00:00:57,1,proton.a.and,1H Observe  ,200,njw,MeOD,4,Felix,60
82775,01/04/2014 19:31,20,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,4,Felix,60
82776,01/04/2014 19:31,20,00:14:04,5,selnoesy1D.a.and,1D gs-NOESY,84,spn,CDCl3,4,Felix,60
82777,01/04/2014 19:31,21,00:00:57,1,proton.a.and,1H Observe  ,84,spn,CDCl3,4,Felix,60
82778,01/04/2014 19:31,21,00:13:57,5,selnoesy1D.a.and,1D gs-NOESY,84,spn,CDCl3,4,Felix,60
82780,02/04/2014 09:06,1,00:01:09,1,proton.a.and,1H Observe  ,147,raa,CDCl3,1,Noah,60
82783,02/04/2014 09:27,2,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
82784,02/04/2014 09:27,3,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
82786,02/04/2014 09:28,4,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,1,Noah,60
82787,02/04/2014 09:28,4,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,1,Noah,60
82789,02/04/2014 09:32,1,00:02:28,1,proton.a.and,1H Observe  ,181,doh,D2O,5,Alec,60
82790,02/04/2014 09:32,1,00:06:29,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,181,doh,D2O,5,Alec,60
82792,02/04/2014 09:38,5,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,1,Noah,60
82794,02/04/2014 09:46,2,00:00:57,1,proton.a.and,1H Observe  ,82,raa,CDCl3,5,Alec,60
82796,02/04/2014 09:57,3,00:04:34,1,proton.a.and,1H Observe  ,8,dp,CDCl3,5,Alec,60
82797,02/04/2014 09:57,3,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,8,dp,CDCl3,5,Alec,60
82799,02/04/2014 10:03,4,00:00:57,1,proton.a.and,1H Observe  ,88,nexam,DMSO,5,Alec,60
82801,02/04/2014 10:08,6,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,10,pcjk,None,1,Noah,60
82804,02/04/2014 10:21,5,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD2Cl2,5,Alec,60
82805,02/04/2014 10:21,6,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD3CN,5,Alec,60
82809,02/04/2014 10:21,7,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
82810,02/04/2014 10:21,7,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,5,Alec,60
82814,02/04/2014 10:29,8,00:01:09,1,proton.a.and,1H Observe  ,27,doh,CDCl3,1,Noah,60
82815,02/04/2014 10:29,9,00:01:09,1,proton.a.and,1H Observe  ,27,doh,CDCl3,1,Noah,60
82817,02/04/2014 10:25,10,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
82820,02/04/2014 10:34,9,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82821,02/04/2014 10:34,10,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82823,02/04/2014 10:42,11,00:00:57,1,proton.a.and,1H Observe  ,153,ads,CDCl3,5,Alec,60
82825,02/04/2014 10:42,11,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,1,Noah,60
82829,02/04/2014 10:55,12,00:01:09,1,proton.a.and,1H Observe  ,214,dch,MeOD,1,Noah,60
82831,02/04/2014 11:10,12,00:00:57,1,proton.a.and,1H Observe  ,86,spn,CDCl3,5,Alec,60
82834,02/04/2014 11:10,13,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
82835,02/04/2014 11:10,14,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,5,Alec,60
82837,02/04/2014 11:13,15,00:00:57,1,proton.a.and,1H Observe  ,198,jcw,CDCl3,5,Alec,60
82838,02/04/2014 11:13,15,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,198,jcw,CDCl3,5,Alec,60
82843,02/04/2014 11:23,14,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,84,spn,CDCl3,1,Noah,60
82847,02/04/2014 11:31,16,00:00:57,1,proton.a.and,1H Observe  ,46,njw,CDCl3,5,Alec,60
82850,02/04/2014 11:36,17,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82851,02/04/2014 11:36,18,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82853,02/04/2014 11:44,19,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,Tol,5,Alec,60
82855,02/04/2014 11:45,20,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
82856,02/04/2014 11:45,20,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
82858,02/04/2014 11:45,21,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
82859,02/04/2014 11:45,21,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
82861,02/04/2014 11:57,22,00:00:57,1,proton.a.and,1H Observe  ,45,doh,CDCl3,5,Alec,60
82863,02/04/2014 11:58,15,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,228,dp,CDCl3,1,Noah,60
82865,02/04/2014 12:08,24,00:00:57,1,proton.a.and,1H Observe  ,230,sema,CDCl3,5,Alec,60
82867,02/04/2014 12:15,25,00:00:57,1,proton.a.and,1H Observe  ,202,njw,CDCl3,5,Alec,60
82869,02/04/2014 12:24,16,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,84,spn,CDCl3,1,Noah,60
82870,02/04/2014 12:24,16,00:02:31,1,proton.a.and,1H Observe  ,84,spn,CDCl3,1,Noah,60
82873,02/04/2014 12:27,26,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82874,02/04/2014 12:27,27,00:00:57,1,proton.a.and,1H Observe  ,147,raa,CDCl3,5,Alec,60
82876,02/04/2014 14:38,28,00:00:57,1,proton.a.and,1H Observe  ,205,ezc,CDCl3,5,Alec,60
82878,02/04/2014 12:30,29,00:00:57,1,proton.a.and,1H Observe  ,28,doh,CDCl3,5,Alec,60
82879,02/04/2014 12:30,29,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,28,doh,CDCl3,5,Alec,60
82881,02/04/2014 12:38,17,00:01:09,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
82882,02/04/2014 12:38,17,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,1,Noah,60
82884,02/04/2014 12:54,30,00:00:57,1,proton.a.and,1H Observe  ,27,doh,CDCl3,5,Alec,60
82885,02/04/2014 12:54,30,00:02:09,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,27,doh,CDCl3,5,Alec,60
82887,02/04/2014 12:56,31,00:12:22,1,proton.a.and,1H Observe  ,189,ezc,CDCl3,5,Alec,60
82890,02/04/2014 13:05,32,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,5,Alec,60
82891,02/04/2014 13:05,33,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,5,Alec,60
82893,02/04/2014 13:07,34,00:06:29,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,Tol,5,Alec,60
82895,02/04/2014 13:07,18,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CD3CN,1,Noah,60
82897,02/04/2014 13:08,35,00:00:57,1,proton.a.and,1H Observe  ,197,erk,CD2Cl2,5,Alec,60
82898,02/04/2014 13:08,35,00:01:45,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,197,erk,CD2Cl2,5,Alec,60
82901,02/04/2014 13:13,1,00:25:09,160,dosy.a.and,2D 1H-DOSY / D20 = 0.1 s / P30 = 2300 us,2,tl,CDCl3,4,Felix,60
82905,02/04/2014 13:15,19,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],172,spn,CD2Cl2,1,Noah,60
82906,02/04/2014 13:15,19,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,172,spn,CD2Cl2,1,Noah,60
82907,02/04/2014 13:15,19,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,172,spn,CD2Cl2,1,Noah,60
82908,02/04/2014 13:15,2,00:16:38,161,dosy1d-opt.a.and,Optimisation of paremeters P30 and D20 for 2D-DOSY ,2,tl,CDCl3,4,Felix,60
82911,02/04/2014 13:21,20,00:01:09,1,proton.a.and,1H Observe  ,252,ads,DMSO,1,Noah,60
82912,02/04/2014 13:21,21,00:01:09,1,proton.a.and,1H Observe  ,252,ads,DMSO,1,Noah,60
82916,02/04/2014 13:21,37,00:10:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,DMF,5,Alec,60
82919,02/04/2014 13:22,38,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
82920,02/04/2014 13:22,39,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,5,Alec,60
82923,02/04/2014 13:26,22,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
82924,02/04/2014 13:26,23,00:01:09,1,proton.a.and,1H Observe  ,17,ads,CDCl3,1,Noah,60
82927,02/04/2014 13:26,24,00:01:09,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
82928,02/04/2014 13:26,24,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,1,Noah,60
82929,02/04/2014 13:27,40,00:00:57,1,proton.a.and,1H Observe  ,212,tks,DMSO,5,Alec,60
82932,02/04/2014 13:31,41,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,C6D6,5,Alec,60
82933,02/04/2014 13:31,41,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,C6D6,5,Alec,60
82934,02/04/2014 13:31,42,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,C6D6,5,Alec,60
82935,02/04/2014 13:31,42,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,C6D6,5,Alec,60
82941,02/04/2014 13:33,25,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,1,Noah,60
82942,02/04/2014 13:33,25,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,1,Noah,60
82944,02/04/2014 13:33,26,00:01:09,1,proton.a.and,1H Observe  ,153,ads,CD3CN,1,Noah,60
82946,02/04/2014 13:46,27,00:01:09,1,proton.a.and,1H Observe  ,28,doh,CDCl3,1,Noah,60
82947,02/04/2014 13:46,27,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,28,doh,CDCl3,1,Noah,60
82949,02/04/2014 13:46,28,00:01:09,1,proton.a.and,1H Observe  ,188,jhn,CDCl3,1,Noah,60
82951,02/04/2014 13:48,43,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],150,csjc,CDCl3,5,Alec,60
82954,02/04/2014 13:57,44,00:10:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,DMF,5,Alec,60
82955,02/04/2014 13:57,45,00:10:11,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,DMF,5,Alec,60
82957,02/04/2014 14:00,46,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],81,spn,CDCl3,5,Alec,60
82958,02/04/2014 14:00,46,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,81,spn,CDCl3,5,Alec,60
82962,02/04/2014 14:01,47,00:01:17,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],194,spn,CDCl3,5,Alec,60
82963,02/04/2014 14:01,47,00:05:17,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,194,spn,CDCl3,5,Alec,60
82964,02/04/2014 14:00,1,00:00:57,1,proton.a.and,1H Observe  ,2,tl,CDCl3,4,Felix,60
82969,02/04/2014 14:07,48,00:00:57,1,proton.a.and,1H Observe  ,41,csjc,CDCl3,5,Alec,60
82970,02/04/2014 14:07,49,00:00:57,1,proton.a.and,1H Observe  ,41,csjc,CDCl3,5,Alec,60
82971,02/04/2014 14:05,2,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,2,tl,CDCl3,4,Felix,60
82973,02/04/2014 14:30,29,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],148,spn,Tol,1,Noah,60
82974,02/04/2014 14:30,29,00:04:33,30,p31cpd.a.and,31P Observe with 1H decoupling,148,spn,Tol,1,Noah,60
82976,02/04/2014 14:34,1,00:01:42,1,proton.a.and,1H Observe  ,181,doh,CDCl3,4,Felix,60
82977,02/04/2014 14:34,1,00:04:53,22,f19_80ppm.a.and,19F Observe without 1H decoupling - SW 80 ppm,181,doh,CDCl3,4,Felix,60
82980,02/04/2014 14:46,30,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,1,Noah,60
82981,02/04/2014 14:46,31,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],76,spn,C6D6,1,Noah,60
82984,02/04/2014 14:50,2,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,4,Felix,60
82985,02/04/2014 14:50,3,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,4,Felix,60
82988,02/04/2014 14:52,32,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,71,erk,D2O,1,Noah,60
82989,02/04/2014 14:52,4,00:07:02,1,proton.a.and,1H Observe  ,8,dp,CDCl3,4,Felix,60
82990,02/04/2014 14:52,4,00:01:55,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,8,dp,CDCl3,4,Felix,60
82992,02/04/2014 14:56,5,00:01:55,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,CDCl3,4,Felix,60
82993,02/04/2014 14:56,5,00:00:57,1,proton.a.and,1H Observe  ,248,paw,CDCl3,4,Felix,60
82996,02/04/2014 14:57,33,00:01:09,1,proton.a.and,1H Observe  ,218,raa,CDCl3,1,Noah,60
82997,02/04/2014 14:57,34,00:01:09,1,proton.a.and,1H Observe  ,218,raa,CDCl3,1,Noah,60
82999,02/04/2014 15:06,35,00:01:09,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,1,Noah,60
83000,02/04/2014 15:06,35,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,207,ezc,CD3CN,1,Noah,60
83003,02/04/2014 15:35,6,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,4,Felix,60
83004,02/04/2014 15:35,7,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,4,Felix,60
83006,02/04/2014 15:19,8,00:00:57,1,proton.a.and,1H Observe  ,153,ads,CD3CN,4,Felix,60
83008,02/04/2014 15:22,36,00:00:51,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],187,spn,C6D6,1,Noah,60
83010,02/04/2014 15:30,9,00:00:57,1,proton.a.and,1H Observe  ,7,ads,CDCl3,4,Felix,60
83012,02/04/2014 15:39,10,00:00:57,1,proton.a.and,1H Observe  ,153,ads,CD3CN,4,Felix,60
83014,02/04/2014 15:42,11,00:00:57,1,proton.a.and,1H Observe  ,198,jcw,CDCl3,4,Felix,60
83016,02/04/2014 15:44,12,00:00:43,2,proton_WIDE.a.and,1H Observe with Expanded Sweep Width [from 15 to -25 ppm],42,csjc,CD2Cl2,4,Felix,60
83018,02/04/2014 15:48,37,00:02:09,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,248,paw,None,1,Noah,60
83020,02/04/2014 15:48,38,00:01:09,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,1,Noah,60
83021,02/04/2014 15:48,38,00:02:24,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,1,Noah,60
83023,02/04/2014 15:49,13,00:00:57,1,proton.a.and,1H Observe  ,179,mlc,CDCl3,4,Felix,60
83024,02/04/2014 15:49,13,00:02:09,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,179,mlc,CDCl3,4,Felix,60
83028,02/04/2014 15:51,39,00:01:09,1,proton.a.and,1H Observe  ,217,ads,CD2Cl2,1,Noah,60
83030,02/04/2014 16:32,14,00:00:57,1,proton.a.and,1H Observe  ,17,ads,CDCl3,4,Felix,60
83035,02/04/2014 15:59,40,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
83036,02/04/2014 15:59,41,00:01:09,1,proton.a.and,1H Observe  ,172,spn,CDCl3,1,Noah,60
83037,02/04/2014 16:00,15,00:06:28,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,4,Felix,60
83038,02/04/2014 16:00,16,00:06:28,21,f19cpd_80ppm.a.and,19F Observe with 1H decoupling - SW 80 ppm,197,erk,CD2Cl2,4,Felix,60
83041,02/04/2014 16:08,42,00:01:09,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,1,Noah,60
83042,02/04/2014 16:08,43,00:01:09,1,proton.a.and,1H Observe  ,207,ezc,CD3CN,1,Noah,60
83044,02/04/2014 16:12,44,00:01:09,1,proton.a.and,1H Observe  ,150,csjc,CDCl3,1,Noah,60
83046,02/04/2014 16:16,17,00:00:57,1,proton.a.and,1H Observe  ,198,jcw,CDCl3,4,Felix,60
83048,02/04/2014 16:18,45,00:01:09,1,proton.a.and,1H Observe  ,209,njw,DMSO,1,Noah,60
83050,02/04/2014 16:20,18,00:00:57,1,proton.a.and,1H Observe  ,42,csjc,CD2Cl2,4,Felix,60
83053,02/04/2014 16:28,19,00:00:57,1,proton.a.and,1H Observe  ,128,ads,CDCl3,4,Felix,60
83054,02/04/2014 16:28,20,00:00:57,1,proton.a.and,1H Observe  ,128,ads,CDCl3,4,Felix,60
83059,02/04/2014 16:37,23,00:53:32,11,c13_udeft.a.and,13C Observe with 1H decoupling - UDEFT,254,jdw,C6D6,4,Felix,60
83060,02/04/2014 16:36,22,00:00:57,1,proton.a.and,1H Observe  ,53,pk,CDCl3,4,Felix,60
83061,02/04/2014 16:36,22,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,53,pk,CDCl3,4,Felix,60
83063,02/04/2014 16:39,24,00:00:57,1,proton.a.and,1H Observe  ,106,pk,CDCl3,4,Felix,60
83064,02/04/2014 16:39,24,00:04:20,30,p31cpd.a.and,31P Observe with 1H decoupling,106,pk,CDCl3,4,Felix,60
83065,02/04/2014 16:39,24,00:16:17,31,p31.a.and,31P Observe without 1H decoupling,106,pk,CDCl3,4,Felix,60
83066,02/04/2014 16:39,24,00:06:22,104,ghmbc-p31.a.and,2D 1H#31P-gs-HMBC,106,pk,CDCl3,4,Felix,60
83068,02/04/2014 16:41,25,00:00:57,1,proton.a.and,1H Observe  ,220,csjc,CDCl3,4,Felix,60
83069,02/04/2014 16:41,25,00:42:14,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,220,csjc,CDCl3,4,Felix,60
83073,02/04/2014 16:41,1,00:01:09,1,proton.a.and,1H Observe  ,18,ads,CDCl3,1,Noah,60
83075,02/04/2014 16:41,26,00:00:57,300,proton-N.a.and,1H Observe,46,njw,CDCl3,4,Felix,60
83076,02/04/2014 16:41,26,00:05:35,301,gcosy-DQF-N.a.and,2D 1H#1H-DQF-COSY (mag. mode),46,njw,CDCl3,4,Felix,60
83077,02/04/2014 16:41,26,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,46,njw,CDCl3,4,Felix,60
83078,02/04/2014 16:41,26,00:32:31,102,ghmbc.a.and,2D 1H#13C-gs-HMBC,46,njw,CDCl3,4,Felix,60
83080,02/04/2014 16:44,2,00:01:09,1,proton.a.and,1H Observe  ,202,njw,CDCl3,1,Noah,60
83082,02/04/2014 16:44,3,00:01:09,1,proton.a.and,1H Observe  ,220,csjc,CDCl3,1,Noah,60
83083,02/04/2014 16:44,3,00:45:39,10,c13_deptq.a.and,13C Observe with multiplicity editing - DEPTQ,220,csjc,CDCl3,1,Noah,60
83085,02/04/2014 16:44,27,00:00:57,1,proton.a.and,1H Observe  ,74,erk,CDCl3,4,Felix,60
83086,02/04/2014 16:44,27,00:01:55,20,f19cpd.a.and,19F Observe with 1H decoupling - Full Range SW,74,erk,CDCl3,4,Felix,60
83088,02/04/2014 16:46,4,00:01:09,1,proton.a.and,1H Observe  ,68,jcw,CDCl3,1,Noah,60
83090,02/04/2014 16:50,28,00:06:17,1,proton.a.and,1H Observe  ,222,dp,DMSO,4,Felix,60
83091,02/04/2014 16:50,28,00:05:35,100,gcosy-DQF.a.and,2D 1H#1H-DQF-COSY (mag. mode),222,dp,DMSO,4,Felix,60
83092,02/04/2014 16:50,28,00:10:31,101,ghsqc-ed.a.and,2D 1H#13C-gs-HSQC with multiplicity editing,222,dp,DMSO,4,Felix,60
